name,longitude,latitude,ellipsoidal_height
167,-114.03133710577319,46.683089546877454,994.325
168,-114.03123856675194,46.68488696839098,1009.268
169,-114.0311400182848,46.68668438917795,1028.15
170,-114.03104146037063,46.68848180923836,1062.514
171,-114.03094289300829,46.690279228572194,1079.517
172,-114.03084431619666,46.69207664717944,1105.148
173,-114.03074572993461,46.69387406506005,1079.784
174,-114.03054852905471,46.69746889864139,1053.729
175,-114.03044991443458,46.699266314342054,1055.9
176,-114.03035129035952,46.70106372931605,1041.781
177,-114.03015401384,46.70465855708387,1091.24
178,-114.03005536139327,46.70645596987768,1110.421
179,-114.02995669948707,46.70825338194473,1097.143
180,-114.02985802812024,46.710050793285006,1069.526
181,-114.02966065700022,46.713645613785154,1093.305
182,-114.02946324802413,46.71724043137795,1052.802
183,-114.02936452933722,46.71903783908406,1079.737
184,-114.02926580118289,46.72083524606329,1080.928
185,-114.02916706356,46.72263265231561,
186,-114.02951401874513,46.66864234426408,1002.413
187,-114.02941546901572,46.67043976736604,1020.996
188,-114.02931690984121,46.67223718974133,1015.712
189,-114.02921834122047,46.67403461138993,998.981
190,-114.02911976315237,46.67583203231181,993.956
191,-114.02892257866954,46.67942687197538,1009.544
192,-114.02872535638372,46.68302170873188,1016.647
193,-114.02862673106183,46.68481912601993,1033.151
194,-114.02852809628583,46.68661654258116,1068.887
195,-114.02842945205451,46.68841395841556,1106.765
196,-114.0283307983668,46.690211373523105,1105.756
197,-114.02823213522154,46.69200878790376,1105.164
198,-114.0281334626176,46.693806201557535,1085.018
199,-114.02793608902915,46.697401026684325,1080.427
200,-114.02783738804239,46.69919843815732,1078.473
201,-114.0277386775924,46.70099584890334,1073.084
202,-114.02754122829828,46.70459066821439,1094.0
203,-114.02744248945186,46.706388076779405,1139.565
204,-114.02734374113771,46.70818548461737,1144.393
205,-114.02724498335468,46.7099828917283,1101.205
206,-114.02714621610161,46.71178029811214,1080.229
207,-114.02704743937741,46.71357770376889,1104.51
208,-114.02694865318094,46.71537510869852,1103.932
209,-114.02684985751104,46.71717251290104,1103.994
210,-114.02675105236658,46.718969916376395,1106.703
211,-114.02665223774643,46.72076731912458,1102.549
212,-114.02655341364947,46.72256472114561,
213,-114.02690296890745,46.668574480403834,1016.503
214,-114.0268043329445,46.67037189927887,1010.877
215,-114.0267056875282,46.67216931742692,1007.91
216,-114.02660703265744,46.67396673484803,1004.198
217,-114.02650836833106,46.67576415154214,1015.424
218,-114.02631101130699,46.67935898274931,1050.622
219,-114.02621231860701,46.68115639726234,1029.185
220,-114.02601490482553,46.68475122410719,1052.93
221,-114.02591618374174,46.68654863643898,1104.459
222,-114.02581745319445,46.68834604804364,1133.106
223,-114.02571871318247,46.690143458921185,1133.193
224,-114.02561996370473,46.69194086907157,1104.951
225,-114.02552120476001,46.69373827849477,1086.07
226,-114.02542243634726,46.69553568719079,1083.746
227,-114.02532365846528,46.697333095159614,1108.274
228,-114.025224871113,46.6991305024012,1106.088
229,-114.02512607428925,46.70092790891554,1098.536
230,-114.02502726799287,46.70272531470262,1075.338
231,-114.02492845222278,46.70452271976242,1116.205
232,-114.02482962697782,46.70632012409493,1156.843
233,-114.02473079225685,46.70811752770011,1156.498
234,-114.02463194805873,46.70991493057796,1124.79
235,-114.02453309438232,46.71171233272846,1134.303
236,-114.02443423122652,46.713509734151586,1125.467
237,-114.02433535859016,46.71530713484733,1129.471
238,-114.02423647647213,46.71710453481565,1144.728
239,-114.02413758487127,46.71890193405656,1134.945
240,-114.02403868378646,46.720699332570014,1123.94
241,-114.02393977321654,46.72249673035602,
242,-114.02429192852159,46.66850655703581,1020.92
243,-114.02419320632623,46.670303971680184,1019.828
244,-114.0240944746693,46.67210138559731,1020.041
245,-114.02399573354964,46.67389879878721,1022.043
246,-114.02379822291763,46.67749362298516,1037.863
247,-114.02369945340304,46.6792910339932,1071.183
248,-114.02360067442119,46.681088444273925,1069.896
249,-114.02350188597097,46.68288585382728,1063.004
250,-114.02340308805123,46.6846832626533,1068.577
251,-114.02330428066082,46.686480670751926,1101.122
252,-114.02320546379867,46.68827807812317,1146.944
253,-114.02310663746357,46.690075484767,1154.616
254,-114.02300780165444,46.69187289068338,1124.021
255,-114.02290895637013,46.69367029587232,1113.778
256,-114.02281010160948,46.6954677003338,1119.921
257,-114.02271123737138,46.69726510406779,1129.626
258,-114.02261236365472,46.69906250707427,1130.142
259,-114.02231568562178,46.704454711728516,1118.175
260,-114.0222167739794,46.7062521118248,1172.212
261,-114.02211785285273,46.708049511193494,1150.987
262,-114.02201892224068,46.70984690983457,1170.317
263,-114.02191998214207,46.71164430774801,1174.967
264,-114.02162310491568,46.717036497122365,1183.508
265,-114.02152412685953,46.71883389212508,1165.09
266,-114.02142513931118,46.7206312864001,1152.39
267,-114.02132614226946,46.72242867994738,1135.256
268,-114.02168089759581,46.668438574160525,1032.155
269,-114.02158208916917,46.67023598457054,1029.995
270,-114.02148327127271,46.67203339425305,1035.645
271,-114.0213844439053,46.67383080320804,1053.443
272,-114.02128560706579,46.67562821143546,1058.3
273,-114.02118676075305,46.67742561893533,1056.9
274,-114.02098903970337,46.68102043175231,1089.31
275,-114.02089016496417,46.68281783706937,1092.059
276,-114.02079128074719,46.6846152416588,1094.223
277,-114.02069238705131,46.68641264552056,1111.721
278,-114.02059348387542,46.688210048654675,1146.555
279,-114.02049457121835,46.69000745106107,1171.561
280,-114.02039564907898,46.69180485273977,1138.415
281,-114.0201977763488,46.69539965391397,1153.241
282,-114.0200988257557,46.69719705340942,1157.781
283,-114.01990089610784,46.70079185021695,1141.799
284,-114.01980191705081,46.70258924752901,1142.245
285,-114.01970292850353,46.70438664411323,1148.888
286,-114.01960393046487,46.706184039969585,1176.531
287,-114.01950492293365,46.70798143509806,1177.771
288,-114.01940590590878,46.70977882949865,1203.027
289,-114.0193068793891,46.711576223171335,1181.957
290,-114.0192078433735,46.71337361611608,1174.193
291,-114.0191087978608,46.715171008332874,1175.429
292,-114.0190097428499,46.71696839982171,1187.348
293,-114.01891067833964,46.71876579058256,1194.002
294,-114.01881160432889,46.72056318061541,1178.445
295,-114.0187125208165,46.72236056992024,1147.898
296,-114.01897098148157,46.67016793795051,1040.963
297,-114.01877316373267,46.673762748111045,1078.391
298,-114.01867424063829,46.675560152099585,1082.616
299,-114.0183774144618,46.680952359698075,1102.865
300,-114.01827845343473,46.68274976077512,1124.81
301,-114.01817948292167,46.68454716112426,1128.758
302,-114.01808050292144,46.686344560745475,1137.184
303,-114.01798151343294,46.68814195963873,1156.358
304,-114.01788251445502,46.689939357804015,1188.733
305,-114.01778350598656,46.691736755241294,1172.791
306,-114.01758546057341,46.69533154793184,1160.538
307,-114.01748642362647,46.69712894318505,1178.713
308,-114.01728832124611,46.70072373150728,1189.071
309,-114.01718925581046,46.70252112457625,1178.359
310,-114.0170901808763,46.704318516917105,1174.457
311,-114.01699109644247,46.706115908529824,1206.119
312,-114.0167928990713,46.70971068957078,1234.648
313,-114.01669378613171,46.711508078998975,1209.495
314,-114.01659466368788,46.71330546769899,1218.959
315,-114.01649553173874,46.71510285567074,1218.621
316,-114.0163963902831,46.71690024291426,1213.589
317,-114.01629723931985,46.71869762942952,1218.045
318,-114.01619807884785,46.72049501521649,1199.652
319,-114.01609890886593,46.722292400275165,1163.544
320,-114.01635988327162,46.67009983182063,1051.491
321,-114.01626089289954,46.671897233022754,1066.006
322,-114.01616189303999,46.673694633496794,1089.591
323,-114.01606288369187,46.67549203324273,1101.861
324,-114.01596386485404,46.67728943226055,1082.403
325,-114.0157657987047,46.68088422811175,1098.057
326,-114.01566675139094,46.68268162494509,1146.184
327,-114.0155676945829,46.68447902105024,1158.187
328,-114.01546862827946,46.68627641642716,1174.751
329,-114.0153695524795,46.68807381107587,1203.507
330,-114.01527046718189,46.689871204996315,1216.845
331,-114.01517137238544,46.6916685981885,1210.221
332,-114.01497315429162,46.69526338238799,1173.733
333,-114.01487403099195,46.69706077339524,1195.358
334,-114.01467575588138,46.700655553224735,1199.939
335,-114.01457660406822,46.702452942046925,1209.686
336,-114.01437827192046,46.70604771750609,1231.343
337,-114.01427909158359,46.707845104143026,1244.421
338,-114.01398149350723,46.71323725968305,1254.222
339,-114.01388227512277,46.71503464340608,1259.001
340,-114.01378304722354,46.71683202640057,1258.172
341,-114.01368380980844,46.718629408666516,1251.089
342,-114.01348530642599,46.722224171012726,1188.322
343,-114.01384786166129,46.668234268496725,1070.807
344,-114.0137487945476,46.670031666181465,1062.007
345,-114.01364971793939,46.671829063137835,1071.343
346,-114.0135506318355,46.67362645936586,1098.153
347,-114.0134515362348,46.675423854865485,1107.403
348,-114.01335243113611,46.677221249636716,1104.895
349,-114.01325331653835,46.679018643679534,1106.758
350,-114.01315419244037,46.68081603699392,1119.947
351,-114.01295591573913,46.684410821437275,1173.948
352,-114.01285676313364,46.68620821256622,1208.412
353,-114.01275760102335,46.68800560296666,1234.649
354,-114.01265842940714,46.68980299263858,1255.146
355,-114.01255924828388,46.69160038158194,1231.019
356,-114.01236085751164,46.69519515728295,1217.501
357,-114.0122616478604,46.69699254404057,1226.502
358,-114.01206320002188,46.7005873153699,1224.231
359,-114.01196396183238,46.70238469994158,1227.289
360,-114.01186471412784,46.704182083784595,1225.35
361,-114.01176545690713,46.7059794668989,1244.197
362,-114.01166619016911,46.707776849284514,1270.026
363,-114.01156691391265,46.70957423094139,1256.704
364,-114.01136833283981,46.713168992068866,1263.051
365,-114.01126902802115,46.71496637153943,1280.978
366,-114.01116971367946,46.716763750281196,1284.833
367,-114.01107038981364,46.718561128294134,1272.641
368,-114.01087171350498,46.722155882133464,1228.816
369,-114.01103855247456,46.67176083374048,1095.696
370,-114.01093938012744,46.673558225718764,1123.05
371,-114.01084019827526,46.675355616968396,1127.083
372,-114.01074100691689,46.67715300748933,1127.882
373,-114.01064180605118,46.67895039728158,1144.976
374,-114.010542595677,46.68074778634511,1146.491
375,-114.01034414639864,46.68434256228595,1186.39
376,-114.0102449074922,46.686139949163206,1224.385
377,-114.01014565907272,46.68793733531167,1283.731
378,-114.01004640113909,46.68973472073135,1282.12
379,-114.00994713369013,46.69153210542218,1226.46
380,-114.00974857024174,46.6951268726173,1253.128
381,-114.00964927424005,46.696924255121544,1253.983
382,-114.00954996871846,46.69872163689688,1241.853
383,-114.00945065367588,46.70051901794331,1243.286
384,-114.00935132911117,46.702316398260784,1260.557
385,-114.00925199502315,46.70411377784932,1263.96
386,-114.0090532982727,46.70770853483943,1298.234
387,-114.00895393560799,46.70950591224097,1297.753
388,-114.00855638965915,46.71669541455669,1316.706
389,-114.00825813011114,46.72208753363794,1264.277
390,-114.00862588515628,46.66809776719478,
391,-114.00852664559028,46.66989515637746,1080.157
392,-114.00842739651324,46.67169254483124,1111.251
393,-114.00832813792404,46.67348993255608,1155.433
394,-114.00822886982154,46.675287319552,1160.169
395,-114.00803030507208,46.678882091356925,1186.64
396,-114.00793100842282,46.6806794761659,1182.477
397,-114.00783170225573,46.68247686024585,1175.866
398,-114.00773238656961,46.684274243596775,1218.713
399,-114.00763306136338,46.68607162621865,1256.54
400,-114.00753372663584,46.687869008111456,1283.267
401,-114.00743438238591,46.689666389275175,1314.451
402,-114.00733502861242,46.69146376970976,1284.911
403,-114.00713629249019,46.695058528391584,1269.266
404,-114.00703691013918,46.696855906638746,1281.341
405,-114.00693751826005,46.69865328415674,1274.798
406,-114.00683811685164,46.70045066094553,1277.412
407,-114.00673870591284,46.702248037005106,1308.798
408,-114.00653985543946,46.705842786936515,1288.94
409,-114.00644041590259,46.707640160808324,1313.391
410,-114.00634096683076,46.70943753395083,1327.777
411,-114.00624150822281,46.711234906364034,1309.045
412,-114.0061420400776,46.71303227804791,1326.522
413,-114.006042562394,46.71482964900244,1333.323
414,-114.00584357840704,46.71842438872338,1308.508
415,-114.00564455625275,46.7220191255267,1284.151
416,-114.00601491116389,46.66802942728765,
417,-114.00591558537343,46.66982681221375,1097.152
418,-114.0058162500637,46.67162419641066,1147.094
419,-114.00571690523354,46.67342157987838,1171.946
420,-114.00561755088187,46.67521896261687,1188.656
421,-114.00551818700748,46.67701634462611,1174.605
422,-114.00541881360928,46.67881372590612,1198.57
423,-114.00531943068613,46.68061110645683,1232.499
424,-114.00522003823686,46.68240848627825,1215.363
425,-114.00512063626034,46.68420586537036,1238.141
426,-114.00502122475542,46.686003243733126,1260.012
427,-114.00492180372102,46.68780062136655,1285.81
428,-114.0048223731559,46.68959799827061,1339.682
429,-114.0045240242652,46.69499012460636,1307.215
430,-114.00442455556602,46.69678749859275,1296.354
431,-114.00432507733046,46.698584871849675,1311.682
432,-114.0042255895574,46.70038224437714,1327.182
433,-114.00412609224567,46.70217961617507,1367.54
434,-114.00402658539412,46.70397698724351,1368.204
435,-114.00392706900162,46.70577435758242,1361.533
436,-114.00382754306705,46.70757172719175,1328.278
437,-114.00372800758925,46.70936909607152,1347.638
438,-114.00362846256708,46.7111664642217,1359.361
439,-114.00352890799938,46.71296383164226,1393.64
440,-114.00342934388502,46.7147611983332,1402.175
441,-114.00332977022286,46.7165585642945,1387.096
442,-114.00303099193808,46.72195065780033,1313.024
443,-114.00340394668925,46.66796102787715,
444,-114.00320511313416,46.67155578847933,1142.609
445,-114.0031056820642,46.673353167686194,1176.541
446,-114.00300624146445,46.675150546163565,1203.576
447,-114.0029067913338,46.676947923911406,1207.693
448,-114.00280733167106,46.67874530092973,1216.738
449,-114.00270786247512,46.68054267721846,1264.457
450,-114.00260838374484,46.68234005277765,1267.769
451,-114.00240939767663,46.685934801707184,1289.9
452,-114.00230989033643,46.68773217507752,1312.082
453,-114.00221037345732,46.68952954771821,1337.493
454,-114.00211084703815,46.69132691962923,1332.438
455,-114.00191176557506,46.69492166126219,1310.791
456,-114.00181221052885,46.69671903098409,1338.629
457,-114.00171264593801,46.69851639997624,1351.995
458,-114.00151348811787,46.70211113577126,1419.752
459,-114.00141389488628,46.70390850257408,1439.755
460,-114.00131429210549,46.7057058686471,1426.428
461,-114.0009157854674,46.71289532564059,1424.087
462,-114.00081613492344,46.714692688064225,1468.409
463,-114.00051712595052,46.72008477095551,1405.644
464,-114.00079299174055,46.66789256896385,
465,-114.00069349350457,46.66968994536569,1137.313
466,-114.0003949415776,46.67508207019262,1187.261
467,-114.00029540519178,46.67687944367536,1213.149
468,-114.00019585926565,46.67867681642829,1241.319
469,-114.00009630379807,46.680474188451356,1271.441
470,-113.99999673876368,46.68227155973627,
471,-113.99989716367207,46.68406893011648,
472,-113.99979757902712,46.68586629976672,
473,-113.99969798482763,46.687663668687016,
474,-113.99959838107249,46.6894610368773,
475,-113.99949876776057,46.69125840433758,
476,-113.9993991448907,46.69305577106783,
477,-113.99929951246175,46.69485313706806,
478,-113.99919987047255,46.6966505023382,
479,-113.999100218922,46.69844786687826,
480,-113.99900055780891,46.700245230688225,
481,-113.99890088713215,46.70204259376807,
482,-113.99880120689059,46.703839956117776,
483,-113.99870151708306,46.705637317737335,
484,-113.99860181770845,46.707434678626704,
485,-113.99850210876555,46.7092320387859,
486,-113.99840239025328,46.71102939821486,
487,-113.99830266217046,46.712826756913614,
488,-113.99820292451595,46.7146241148821,
489,-113.9981031772886,46.71642147212032,
490,-113.99800342048727,46.71821882862827,
491,-113.99790365411079,46.720016184405885,
492,-113.99780387815804,46.72181353945321,
