EPSG:4326
-114.04361087	46.69780736	972.782	2980.198393512915	1879.8132875559168	DJI_20230612111420_0198_D.JPG	45
-114.04361087	46.69780736	972.782	2954.1941416166956	2637.3618162591106	DJI_20230612111421_0199_D.JPG	45
-114.04361087	46.69780736	972.782	3007.686355780867	1149.6135747791257	DJI_20230612111420_0197_D.JPG	45
-114.04361087	46.69780736	972.782	3807.1594801731667	1695.4504904616072	DJI_20230612111352_0161_D.JPG	45
-114.04361087	46.69780736	972.782	3753.1281256418774	2383.9573334975967	DJI_20230612111353_0162_D.JPG	45
-114.04361087	46.69780736	972.782	1239.6128376056795	2103.3887269964875	DJI_20230612111505_0256_D.JPG	45
-114.04099838	46.69773979	998.204	2269.9709162763465	1662.299487704918	DJI_20230612111840_0538_D.JPG	71
-114.04099838	46.69773979	998.204	2242.3017611585346	2467.8836740592806	DJI_20230612111841_0539_D.JPG	71
-114.04099838	46.69773979	998.204	2301.064754098361	885.4849458430914	DJI_20230612111839_0537_D.JPG	71
-114.04099838	46.69773979	998.204	1504.7914666276347	1634.5734338407497	DJI_20230612111809_0498_D.JPG	71
-114.04099838	46.69773979	998.204	1506.3771923718632	2422.3119741797395	DJI_20230612111810_0499_D.JPG	71
-114.04099838	46.69773979	998.204	2220.036018354723	3301.99531504726	DJI_20230612111841_0540_D.JPG	71
-114.04060525	46.70492952	970.744	3045.5153390219994	1645.1754758909892	DJI_20230612112143_0764_D.JPG	72
-114.04060525	46.70492952	970.744	2560.7982258483275	1389.7924701143504	DJI_20230612112142_0763_D.JPG	72
-114.04060525	46.70492952	970.744	3188.208863158099	2215.6527417761845	DJI_20230612112144_0765_D.JPG	72
-114.04060525	46.70492952	970.744	2954.6366421878142	2669.248836691724	DJI_20230612112145_0766_D.JPG	72
-114.04060525	46.70492952	970.744	2401.904013209107	1140.609471520185	DJI_20230612112142_0762_D.JPG	72
-114.04060525	46.70492952	970.744	2906.9019906323183	2979.5303278688525	DJI_20230612112146_0767_D.JPG	72
-114.03838591	46.69767216	1006.382	2152.8901395390662	2257.4813190380532	DJI_20230612113217_0599_D.JPG	89
-114.03838591	46.69767216	1006.382	2161.056264637002	1453.3112412177986	DJI_20230612113216_0598_D.JPG	89
-114.03838591	46.69767216	1006.382	1568.7399286836567	1889.9673802951008	DJI_20230612113252_0640_D.JPG	89
-114.03838591	46.69767216	1006.382	2148.994554860104	3028.8754948680216	DJI_20230612113218_0600_D.JPG	89
-114.03838591	46.69767216	1006.382	2172.642324329791	605.7300542501365	DJI_20230612113216_0597_D.JPG	89
-114.03838591	46.69767216	1006.382	1525.9343639486863	2693.0072235548596	DJI_20230612113253_0641_D.JPG	89
-114.03828755	46.69946959	995.37	2170.4273295338467	1736.4143247147567	DJI_20230612113306_0659_D.JPG	90
-114.03828755	46.69946959	995.37	2144.3225172545303	2536.8141264345186	DJI_20230612113307_0660_D.JPG	90
-114.03828755	46.69946959	995.37	2200.9506875402544	943.5387410450118	DJI_20230612113306_0658_D.JPG	90
-114.03828755	46.69946959	995.37	1561.908176017612	1610.7723865968974	DJI_20230612113202_0579_D.JPG	90
-114.03828755	46.69946959	995.37	1550.3858379387955	2430.3204705541666	DJI_20230612113203_0580_D.JPG	90
-114.03828755	46.69946959	995.37	1585.9330834101227	789.2789024895886	DJI_20230612113201_0578_D.JPG	90
-114.03818919	46.70126701	992.441	2752.3924837521486	1586.7610267808373	DJI_20230612113321_0678_D.JPG	91
-114.03818919	46.70126701	992.441	2728.9856424599616	2386.034847112028	DJI_20230612113322_0679_D.JPG	91
